method,gt_instance_id,frame_id,gt_index,video,target_frame,metadata_frame,timestamp,quality_group,class_id,class,raw_detected,tracked_detected,raw_confidence,tracked_confidence,track_id,missed_frames_before_target,persisted_at_target,outcome,model,confidence_threshold
botsort_persist_3,video1/v01_20-16_f00162_t05.45_moderate_blur/gt007,video1/v01_20-16_f00162_t05.45_moderate_blur,7,video1,158,00162,05.45,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur/gt000,video1/v01_20-16_f00162_t05.45_moderate_blur,0,video1,158,00162,05.45,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur/gt001,video1/v01_20-16_f00162_t05.45_moderate_blur,1,video1,158,00162,05.45,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur/gt002,video1/v01_20-16_f00162_t05.45_moderate_blur,2,video1,158,00162,05.45,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur/gt003,video1/v01_20-16_f00162_t05.45_moderate_blur,3,video1,158,00162,05.45,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur/gt004,video1/v01_20-16_f00162_t05.45_moderate_blur,4,video1,158,00162,05.45,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur/gt005,video1/v01_20-16_f00162_t05.45_moderate_blur,5,video1,158,00162,05.45,moderate_blur,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur/gt006,video1/v01_20-16_f00162_t05.45_moderate_blur,6,video1,158,00162,05.45,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur/gt007,video1/v01_20-16_f00162_t05.45_moderate_blur,7,video1,158,00162,05.45,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,False,0.4314,,,,False,lost,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,False,0.5291,,,,False,lost,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,False,0.3639,,,,False,lost,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,True,True,0.3626,0.3674,7,0,False,both_detected,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.4314,0.4314,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5291,0.5291,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,True,0.3639,0.3639,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,True,True,0.3626,0.3626,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.4314,0.4314,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5291,0.5291,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,True,0.3639,0.3639,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,True,True,0.3626,0.3626,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.4314,0.4314,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5291,0.5291,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,True,0.3639,0.3639,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,True,True,0.3626,0.3626,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,False,0.4314,,,,False,lost,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5291,0.6732,6,0,False,both_detected,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,False,0.3639,,,,False,lost,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,True,True,0.3626,0.3674,7,0,False,both_detected,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.4314,0.4314,,0,False,both_detected,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5291,0.5291,,0,False,both_detected,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,True,0.3639,0.3639,,0,False,both_detected,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
