method,frame_id,video,target_frame,timestamp,quality_group,detection_index,class_id,class,confidence,track_id,missed_frames_before_target,persisted,is_true_positive,is_false_positive,is_stale_persisted_fp,x1,y1,x2,y2
botsort,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,1,39,bottle,0.4037,3,0,False,False,True,False,464.69,0.763,590.315,122.232
botsort_persist_1,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,0,0,person,0.7771,,0,False,True,False,False,338.19,2.477,471.424,204.798
botsort_persist_1,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,1,39,bottle,0.3554,,0,False,False,True,False,466.704,0.787,589.508,121.383
botsort_persist_3,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,0,0,person,0.7771,,0,False,True,False,False,338.19,2.477,471.424,204.798
botsort_persist_3,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,1,39,bottle,0.3554,,0,False,False,True,False,466.704,0.787,589.508,121.383
botsort_persist_5,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,0,0,person,0.7771,,0,False,True,False,False,338.19,2.477,471.424,204.798
botsort_persist_5,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,1,39,bottle,0.3554,,0,False,False,True,False,466.704,0.787,589.508,121.383
raw,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,0,0,person,0.7565,,0,False,True,False,False,19.159,1.613,263.197,269.194
raw,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,1,0,person,0.2491,,0,False,True,False,False,18.874,1.074,399.159,267.485
bytetrack,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,0,0,person,0.7174,9,0,False,True,False,False,32.899,2.011,238.031,264.093
bytetrack_persist_1,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,0,0,person,0.7565,,0,False,True,False,False,19.159,1.613,263.197,269.194
bytetrack_persist_1,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,1,0,person,0.2491,,0,False,True,False,False,18.874,1.074,399.159,267.485
bytetrack_persist_3,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,0,0,person,0.7565,,0,False,True,False,False,19.159,1.613,263.197,269.194
bytetrack_persist_3,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,1,0,person,0.2491,,0,False,True,False,False,18.874,1.074,399.159,267.485
bytetrack_persist_5,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,0,0,person,0.7565,,0,False,True,False,False,19.159,1.613,263.197,269.194
bytetrack_persist_5,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,1,0,person,0.2491,,0,False,True,False,False,18.874,1.074,399.159,267.485
bytetrack_persist_5,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,2,39,bottle,0.246,17,5,True,False,True,True,309.68,1.677,523.226,187.772
botsort,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,0,0,person,0.7174,17,0,False,True,False,False,22.993,4.188,259.851,267.084
botsort_persist_1,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,0,0,person,0.7565,,0,False,True,False,False,19.159,1.613,263.197,269.194
botsort_persist_1,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,1,0,person,0.2491,,0,False,True,False,False,18.874,1.074,399.159,267.485
botsort_persist_3,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,0,0,person,0.7565,,0,False,True,False,False,19.159,1.613,263.197,269.194
botsort_persist_3,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,1,0,person,0.2491,,0,False,True,False,False,18.874,1.074,399.159,267.485
botsort_persist_5,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,0,0,person,0.7565,,0,False,True,False,False,19.159,1.613,263.197,269.194
botsort_persist_5,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,1,0,person,0.2491,,0,False,True,False,False,18.874,1.074,399.159,267.485
botsort_persist_5,video6/v06_20-24_f00123_t04.10_moderate_blur,video6,123,04.10,moderate_blur,2,39,bottle,0.246,18,5,True,False,True,True,381.66,18.754,587.47,203.04
raw,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,0,0,person,0.3181,,0,False,True,False,False,31.03,3.111,224.432,205.084
raw,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,1,0,person,0.243,,0,False,True,False,False,295.161,1.683,411.565,147.749
raw,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,2,0,person,0.1942,,0,False,True,False,False,18.948,0.0,406.956,203.27
bytetrack,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,0,0,person,0.2784,31,0,False,True,False,False,25.851,3.056,237.888,203.991
bytetrack_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,0,0,person,0.3181,,0,False,True,False,False,31.03,3.111,224.432,205.084
bytetrack_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,1,0,person,0.243,,0,False,True,False,False,295.161,1.683,411.565,147.749
bytetrack_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,2,0,person,0.1942,,0,False,True,False,False,18.948,0.0,406.956,203.27
bytetrack_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,0,0,person,0.3181,,0,False,True,False,False,31.03,3.111,224.432,205.084
bytetrack_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,1,0,person,0.243,,0,False,True,False,False,295.161,1.683,411.565,147.749
bytetrack_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,2,0,person,0.1942,,0,False,True,False,False,18.948,0.0,406.956,203.27
bytetrack_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,3,0,person,0.4691,16,3,True,False,True,True,377.62,0.0,500.208,137.795
bytetrack_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,0,0,person,0.3181,,0,False,True,False,False,31.03,3.111,224.432,205.084
bytetrack_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,1,0,person,0.243,,0,False,True,False,False,295.161,1.683,411.565,147.749
bytetrack_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,2,0,person,0.1942,,0,False,True,False,False,18.948,0.0,406.956,203.27
bytetrack_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,3,0,person,0.1678,26,5,True,False,True,True,145.461,0.0,260.625,49.367
bytetrack_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,4,0,person,0.4691,16,3,True,False,True,True,377.62,0.0,500.208,137.795
botsort,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,0,0,person,0.2784,26,0,False,True,False,False,32.435,4.669,219.013,205.256
botsort_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,0,0,person,0.3181,,0,False,True,False,False,31.03,3.111,224.432,205.084
botsort_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,1,0,person,0.243,,0,False,True,False,False,295.161,1.683,411.565,147.749
botsort_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,2,0,person,0.1942,,0,False,True,False,False,18.948,0.0,406.956,203.27
botsort_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,0,0,person,0.3181,,0,False,True,False,False,31.03,3.111,224.432,205.084
botsort_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,1,0,person,0.243,,0,False,True,False,False,295.161,1.683,411.565,147.749
botsort_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,2,0,person,0.1942,,0,False,True,False,False,18.948,0.0,406.956,203.27
botsort_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,0,0,person,0.3181,,0,False,True,False,False,31.03,3.111,224.432,205.084
botsort_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,1,0,person,0.243,,0,False,True,False,False,295.161,1.683,411.565,147.749
botsort_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,2,0,person,0.1942,,0,False,True,False,False,18.948,0.0,406.956,203.27
botsort_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur,video6,154,05.13,moderate_blur,3,0,person,0.1678,23,5,True,False,True,True,93.095,14.533,174.953,68.387
raw,video6/v06_20-24_f00184_t06.13_severe_blur,video6,184,06.13,severe_blur,0,0,person,0.6011,,0,False,True,False,False,0.588,1.667,120.019,237.569
bytetrack,video6/v06_20-24_f00184_t06.13_severe_blur,video6,184,06.13,severe_blur,0,0,person,0.4176,38,0,False,True,False,False,23.042,0.207,94.654,237.637
bytetrack_persist_1,video6/v06_20-24_f00184_t06.13_severe_blur,video6,184,06.13,severe_blur,0,0,person,0.6011,,0,False,True,False,False,0.588,1.667,120.019,237.569
bytetrack_persist_3,video6/v06_20-24_f00184_t06.13_severe_blur,video6,184,06.13,severe_blur,0,0,person,0.6011,,0,False,True,False,False,0.588,1.667,120.019,237.569
bytetrack_persist_5,video6/v06_20-24_f00184_t06.13_severe_blur,video6,184,06.13,severe_blur,0,0,person,0.6011,,0,False,True,False,False,0.588,1.667,120.019,237.569
botsort,video6/v06_20-24_f00184_t06.13_severe_blur,video6,184,06.13,severe_blur,0,0,person,0.4176,30,0,False,True,False,False,6.906,1.831,121.116,238.377
botsort_persist_1,video6/v06_20-24_f00184_t06.13_severe_blur,video6,184,06.13,severe_blur,0,0,person,0.6011,,0,False,True,False,False,0.588,1.667,120.019,237.569
botsort_persist_3,video6/v06_20-24_f00184_t06.13_severe_blur,video6,184,06.13,severe_blur,0,0,person,0.6011,,0,False,True,False,False,0.588,1.667,120.019,237.569
botsort_persist_5,video6/v06_20-24_f00184_t06.13_severe_blur,video6,184,06.13,severe_blur,0,0,person,0.6011,,0,False,True,False,False,0.588,1.667,120.019,237.569
raw,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,0,0,person,0.4897,,0,False,True,False,False,342.077,1.964,639.511,339.825
bytetrack,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,0,0,person,0.184,40,0,False,True,False,False,0.0,5.869,244.92,400.376
bytetrack_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,0,0,person,0.4897,,0,False,True,False,False,342.077,1.964,639.511,339.825
bytetrack_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,0,0,person,0.4897,,0,False,True,False,False,342.077,1.964,639.511,339.825
bytetrack_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,0,0,person,0.4897,,0,False,True,False,False,342.077,1.964,639.511,339.825
bytetrack_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,1,0,person,0.2882,43,5,True,False,True,True,605.477,2.599,638.709,241.855
botsort,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,0,0,person,0.184,31,0,False,True,False,False,0.0,8.506,199.153,402.426
botsort_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,0,0,person,0.4897,,0,False,True,False,False,342.077,1.964,639.511,339.825
botsort_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,0,0,person,0.4897,,0,False,True,False,False,342.077,1.964,639.511,339.825
botsort_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,0,0,person,0.4897,,0,False,True,False,False,342.077,1.964,639.511,339.825
botsort_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur,video6,215,07.17,severe_blur,1,0,person,0.2882,34,5,True,False,True,True,555.245,10.147,589.535,262.465
raw,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,0,56,chair,0.2738,,0,False,True,False,False,175.39,1.612,457.734,283.842
raw,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,1,56,chair,0.1851,,0,False,True,False,False,0.317,24.093,85.825,95.848
raw,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,2,56,chair,0.1769,,0,False,True,False,False,0.304,19.843,89.277,311.012
bytetrack,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,0,56,chair,0.2027,45,0,False,True,False,False,171.393,1.475,463.182,288.983
bytetrack,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,1,56,chair,0.2065,46,0,False,True,False,False,0.0,15.669,125.546,308.774
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,0,56,chair,0.2738,,0,False,True,False,False,175.39,1.612,457.734,283.842
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,1,56,chair,0.1851,,0,False,True,False,False,0.317,24.093,85.825,95.848
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,2,56,chair,0.1769,,0,False,True,False,False,0.304,19.843,89.277,311.012
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,0,56,chair,0.2738,,0,False,True,False,False,175.39,1.612,457.734,283.842
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,1,56,chair,0.1851,,0,False,True,False,False,0.317,24.093,85.825,95.848
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,2,56,chair,0.1769,,0,False,True,False,False,0.304,19.843,89.277,311.012
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,0,56,chair,0.2738,,0,False,True,False,False,175.39,1.612,457.734,283.842
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,1,56,chair,0.1851,,0,False,True,False,False,0.317,24.093,85.825,95.848
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,2,56,chair,0.1769,,0,False,True,False,False,0.304,19.843,89.277,311.012
botsort,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,0,56,chair,0.2027,36,0,False,True,False,False,175.559,1.789,457.563,289.054
botsort,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,1,56,chair,0.2065,37,0,False,True,False,False,0.253,15.923,108.792,308.977
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,0,56,chair,0.2738,,0,False,True,False,False,175.39,1.612,457.734,283.842
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,1,56,chair,0.1851,,0,False,True,False,False,0.317,24.093,85.825,95.848
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,2,56,chair,0.1769,,0,False,True,False,False,0.304,19.843,89.277,311.012
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,0,56,chair,0.2738,,0,False,True,False,False,175.39,1.612,457.734,283.842
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,1,56,chair,0.1851,,0,False,True,False,False,0.317,24.093,85.825,95.848
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,2,56,chair,0.1769,,0,False,True,False,False,0.304,19.843,89.277,311.012
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,0,56,chair,0.2738,,0,False,True,False,False,175.39,1.612,457.734,283.842
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,1,56,chair,0.1851,,0,False,True,False,False,0.317,24.093,85.825,95.848
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur,video6,277,09.23,moderate_blur,2,56,chair,0.1769,,0,False,True,False,False,0.304,19.843,89.277,311.012
bytetrack_persist_3,video6/v06_20-24_f00431_t14.37_moderate_blur,video6,431,14.37,moderate_blur,0,0,person,0.3622,54,3,True,False,True,True,122.657,7.998,267.151,149.838
bytetrack_persist_5,video6/v06_20-24_f00431_t14.37_moderate_blur,video6,431,14.37,moderate_blur,0,0,person,0.3622,54,3,True,False,True,True,122.657,7.998,267.151,149.838
botsort_persist_3,video6/v06_20-24_f00431_t14.37_moderate_blur,video6,431,14.37,moderate_blur,0,0,person,0.3622,45,3,True,True,False,False,0.0,20.55,226.871,160.084
botsort_persist_5,video6/v06_20-24_f00431_t14.37_moderate_blur,video6,431,14.37,moderate_blur,0,0,person,0.3622,45,3,True,True,False,False,0.0,20.55,226.871,160.084
bytetrack_persist_3,video6/v06_20-24_f00616_t20.53_moderate_blur,video6,616,20.53,moderate_blur,0,0,person,0.4715,70,2,True,False,True,True,282.268,2.042,640.0,419.571
bytetrack_persist_5,video6/v06_20-24_f00616_t20.53_moderate_blur,video6,616,20.53,moderate_blur,0,0,person,0.4715,70,2,True,False,True,True,282.268,2.042,640.0,419.571
botsort_persist_3,video6/v06_20-24_f00616_t20.53_moderate_blur,video6,616,20.53,moderate_blur,0,0,person,0.4715,58,2,True,False,True,True,293.299,0.0,626.071,405.241
botsort_persist_5,video6/v06_20-24_f00616_t20.53_moderate_blur,video6,616,20.53,moderate_blur,0,0,person,0.4715,58,2,True,False,True,True,293.299,0.0,626.071,405.241
raw,video7/v07_20-25_f00000_t00.00_clear,video7,0,00.00,clear,0,0,person,0.1519,,0,False,False,True,False,331.064,6.507,635.779,359.765
bytetrack_persist_1,video7/v07_20-25_f00000_t00.00_clear,video7,0,00.00,clear,0,0,person,0.1519,,0,False,False,True,False,331.064,6.507,635.779,359.765
bytetrack_persist_3,video7/v07_20-25_f00000_t00.00_clear,video7,0,00.00,clear,0,0,person,0.1519,,0,False,False,True,False,331.064,6.507,635.779,359.765
bytetrack_persist_5,video7/v07_20-25_f00000_t00.00_clear,video7,0,00.00,clear,0,0,person,0.1519,,0,False,False,True,False,331.064,6.507,635.779,359.765
botsort_persist_1,video7/v07_20-25_f00000_t00.00_clear,video7,0,00.00,clear,0,0,person,0.1519,,0,False,False,True,False,331.064,6.507,635.779,359.765
botsort_persist_3,video7/v07_20-25_f00000_t00.00_clear,video7,0,00.00,clear,0,0,person,0.1519,,0,False,False,True,False,331.064,6.507,635.779,359.765
botsort_persist_5,video7/v07_20-25_f00000_t00.00_clear,video7,0,00.00,clear,0,0,person,0.1519,,0,False,False,True,False,331.064,6.507,635.779,359.765
raw,video7/v07_20-25_f00059_t01.97_clear,video7,59,01.97,clear,0,56,chair,0.3537,,0,False,True,False,False,87.269,0.0,427.666,376.829
bytetrack_persist_1,video7/v07_20-25_f00059_t01.97_clear,video7,59,01.97,clear,0,56,chair,0.3537,,0,False,True,False,False,87.269,0.0,427.666,376.829
bytetrack_persist_3,video7/v07_20-25_f00059_t01.97_clear,video7,59,01.97,clear,0,56,chair,0.3537,,0,False,True,False,False,87.269,0.0,427.666,376.829
bytetrack_persist_5,video7/v07_20-25_f00059_t01.97_clear,video7,59,01.97,clear,0,56,chair,0.3537,,0,False,True,False,False,87.269,0.0,427.666,376.829
botsort_persist_1,video7/v07_20-25_f00059_t01.97_clear,video7,59,01.97,clear,0,56,chair,0.3537,,0,False,True,False,False,87.269,0.0,427.666,376.829
botsort_persist_3,video7/v07_20-25_f00059_t01.97_clear,video7,59,01.97,clear,0,56,chair,0.3537,,0,False,True,False,False,87.269,0.0,427.666,376.829
botsort_persist_5,video7/v07_20-25_f00059_t01.97_clear,video7,59,01.97,clear,0,56,chair,0.3537,,0,False,True,False,False,87.269,0.0,427.666,376.829
raw,video7/v07_20-25_f00223_t07.43_moderate_blur,video7,223,07.43,moderate_blur,0,0,person,0.2693,,0,False,False,True,False,1.713,2.035,423.023,415.293
bytetrack_persist_1,video7/v07_20-25_f00223_t07.43_moderate_blur,video7,223,07.43,moderate_blur,0,0,person,0.2693,,0,False,False,True,False,1.713,2.035,423.023,415.293
bytetrack_persist_3,video7/v07_20-25_f00223_t07.43_moderate_blur,video7,223,07.43,moderate_blur,0,0,person,0.2693,,0,False,False,True,False,1.713,2.035,423.023,415.293
bytetrack_persist_5,video7/v07_20-25_f00223_t07.43_moderate_blur,video7,223,07.43,moderate_blur,0,0,person,0.2693,,0,False,False,True,False,1.713,2.035,423.023,415.293
botsort_persist_1,video7/v07_20-25_f00223_t07.43_moderate_blur,video7,223,07.43,moderate_blur,0,0,person,0.2693,,0,False,False,True,False,1.713,2.035,423.023,415.293
botsort_persist_3,video7/v07_20-25_f00223_t07.43_moderate_blur,video7,223,07.43,moderate_blur,0,0,person,0.2693,,0,False,False,True,False,1.713,2.035,423.023,415.293
botsort_persist_5,video7/v07_20-25_f00223_t07.43_moderate_blur,video7,223,07.43,moderate_blur,0,0,person,0.2693,,0,False,False,True,False,1.713,2.035,423.023,415.293
